hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text,others
62528,1166,3m,Found out we are pregnant.,Found out we are pregnant.,True,1,NA,enjoy_the_moment,335,found pregnant,0
62632,2876,3m,"I daughter suffered from anorexia for a year, she was hospitalized twice.  At one point I never thought she would survive. She discovered weight lifting and it changed her life. She is now recovered and placed third in the state high school weight lifting competition. I am so proud of her.","I daughter suffered from anorexia for a year, she was hospitalized twice.  At one point I never thought she would survive. She discovered weight lifting and it changed her life. She is now recovered and placed third in the state high school weight lifting competition. I am so proud of her.",True,5,NA,affection,336,daughter suffered anorexia hospital survive discovered weight lifted change life recovered school weight lifted competition proud,2
62802,1599,3m,Sometimes me and my sister will decide to cook dinner together. We always make it fun by joking around with each other. Even little stupid things become really funny to us.,Sometimes me and my sister will decide to cook dinner together. We always make it fun by joking around with each other. Even little stupid things become really funny to us.,True,3,NA,affection,337,sister decided cooked dinner fun joking stupid funny,4
62831,6447,3m,"I officially learned how to navigate and get the most out of the film editing software, Adobe Premiere","I officially learned how to navigate and get the most out of the film editing software, Adobe Premiere",True,1,NA,achievement,338,officially learned navigate film editing software adobe premiere,1
63065,6,3m,Last month i went to my friends marriage function and i was very happy to see all of my college friendds.,Last month i went to my friends marriage function and i was very happy to see all of my college friends.,False,1,NA,bonding,339,friend marriage function college friend,4
63157,8672,3m,I bought a new (used) car.,I bought a new (used) car.,True,1,NA,achievement,340,bought car,0
63388,10228,3m,OKC Thunder made the playoffs which made me happy as an Oklahoman,OKC Thunder made the playoffs which made me happy as an Oklahoman,True,1,NA,achievement,341,okc thunder playoffs oklahoman,2
63482,11213,3m,I attended a workshop for my job. This included going to a school in Manhattan for a study on curriculum. It was highly informative.,I attended a workshop for my job. This included going to a school in Manhattan for a study on curriculum. It was highly informative.,True,3,NA,achievement,342,attended workshop job included school manhattan studies curriculum highly informative,2
63660,9766,3m,completed a car repair that saved me hundreds of dollars,completed a car repair that saved me hundreds of dollars,True,1,NA,achievement,343,complete car repair save hundreds dollar,1
63730,1429,3m,Just the way he said it cheered me up. I couldn't stop smiling for the rest of the day!,Just the way he said it cheered me up. I couldn't stop smiling for the rest of the day!,True,2,enjoy_the_moment,enjoy_the_moment,344,cheered couldnt stop smile rest,0
64127,1525,3m,"The announcement of a new game in my favorite series, coming to the game console I want it to.","The announcement of a new game in my favorite series, coming to the game console I want it to.",True,1,NA,leisure,345,announced game favorite series coming game console,0
64199,6538,3m,"Last night while I was putting my three year old to bed, completely unsolicited, he looked up at me and said ""I love you forever, Mama, to the moon and back again"" and my heart just filled up with happiness.","Last night while I was putting my three year old to bed, completely unsolicited, he looked up at me and said ""I love you forever, Mama, to the moon and back again"" and my heart just filled up with happiness.",True,1,NA,affection,346,night putting bed complete unsolicited looked love forever mama moon heart filled happiness,3
64249,13648,3m,"I dyed my hair a new color. I usually dye it almost black, but because the weather has finally started to become warmer I thought that I would try something a lot lighter. I'm naturally blonde but right now it's more of a chestnut brown and I think it really suits me and looks more natural than the black. I've been feeling a bit more confident.","I dyed my hair a new color. I usually dye it almost black, but because the weather has finally started to become warmer I thought that I would try something a lot lighter. I'm naturally blonde but right now it's more of a chestnut brown and I think it really suits me and looks more natural than the black. I've been feeling a bit more confident.",True,4,NA,achievement,347,dyed hair color dye black weather started warmer lighter im natural blonde chestnut brown suits natural black ive feel bit confident,0
64310,805,3m,I bought a blu-ray set from Amazon.,I bought a blu-ray set from Amazon.,True,1,NA,achievement,348,bought bluray set amazon,1
64372,995,3m,My husband got a vasectomy,My husband got a vasectomy,True,1,NA,affection,349,husband vasectomy,1
64391,1386,3m,"My retired brother loves beekeeping.  However, this past Winter took a toll on the hives that he shares with some neighbors.   Many bees were lost.  I am happy that he is still working hard at establishing a new hive because he deserves this hobby happiness after many years in the US Navy.","My retired brother loves beekeeping.  However, this past Winter took a toll on the hives that he shares with some neighbors.   Many bees were lost.  I am happy that he is still working hard at establishing a new hive because he deserves this hobby happiness after many years in the US Navy.",True,4,NA,affection,350,retired brother love beekeeping winter toll hives shared neighbor bees lost hard establishing hives deserves hobbies happiness navy,4
64672,8807,3m,I played with Nerf guns with my sons for the first time.,I played with Nerf guns with my sons for the first time.,True,1,NA,affection,351,playing nerf guns son,1
64754,673,3m,I met a friend for lunch.  It was such a long time since I last spoke to him.  It was so good to connect.,I met a friend for lunch.  It was such a long time since I last spoke to him.  It was so good to connect.,True,3,NA,bonding,352,met friend lunch spoke connect,2
64873,669,3m,I went on a date with a young woman that I met last summer and we spent much of the day talking and enjoying each other's company.,I went on a date with a young woman that I met last summer and we spent much of the day talking and enjoying each other's company.,True,1,NA,affection,353,date woman met summer spent talked enjoyed company,4
65003,798,3m,One event that made me happy was when I bought my brand new Dodge Charger.,One event that made me happy was when I bought my brand new Dodge Charger.,True,1,NA,achievement,354,event bought brand dodge charger,0
